time;codice;risposta
13:14:36.733;G1 X89.390 Y100.675 E10.69614;ok
13:14:36.750;M204 S1000;ok
13:14:36.789;G1 X89.314 Y99.442 F9000.000;ok
13:14:36.789;M204 S500;ok
13:14:36.795;G1 F900.000;ok
13:14:36.795;G1 X89.072 Y99.442 E10.70333;ok
13:14:36.803;G1 X88.893 Y99.080 E10.71531;ok
13:14:36.803;G1 X89.348 Y99.270 E10.72995;ok
13:14:36.810;G1 X89.324 Y99.390 E10.73360;ok
13:14:36.816;M204 S1000;ok
13:14:36.846;G1 X90.729 Y99.350 F9000.000;ok
13:14:36.846;M204 S500;ok
13:14:36.860;G1 F900.000;ok
13:14:36.860;G1 X90.556 Y99.316 E10.73884;ok
13:14:36.869;G1 X90.556 Y99.067 E10.74621;ok
13:14:36.901;G1 X90.915 Y98.895 E10.75803;ok
13:14:36.905;G1 X90.749 Y99.301 E10.77104;ok
13:14:36.937;M204 S1000;ok
13:14:36.950;G1 X90.511 Y100.652 F9000.000;ok
13:14:36.950;M204 S500;ok
13:14:36.962;G1 F900.000;ok
13:14:36.963;G1 X89.347 Y100.511 E10.80583;ok
13:14:37.017;G1 X89.489 Y99.348 E10.84065;ok
13:14:37.041;G1 X90.652 Y99.490 E10.87542;ok
13:14:37.047;G1 X90.517 Y100.600 E10.90861;ok
13:14:37.068;M204 S1000;ok
13:14:37.104;G1 X90.217 Y100.111 F9000.000;ok
13:14:37.104;M204 S500;ok
13:14:37.114;G1 F900.000;ok
13:14:37.114;G1 X90.199 Y100.255 E10.91289;ok
13:14:37.162;G1 X89.745 Y100.200 E10.92647;ok
13:14:37.180;M105;ok T:220.0 /220.0 B:70.1 /70.0 T0:220.0 /220.0 @:38 B@:21
13:14:37.186;G1 X89.801 Y99.745 E10.94006;ok
13:14:37.214;G1 X90.254 Y99.801 E10.95363;ok
13:14:37.219;G1 X90.223 Y100.059 E10.96135;ok
13:14:37.246;M204 S1000;ok
13:14:37.254;G1 E0.96135 F4800.000;ok
13:14:37.258;G92 E0;ok
13:14:37.310;G1 Z1.800 F9000.000;ok
13:14:37.310;G1 X91.057 Y99.547;ok
13:14:37.328;G1 X97.911 Y95.338;ok
13:14:37.328;G1 Z1.600;ok
13:14:37.328;G1 E10.00000 F3600.000;ok
13:14:37.344;M204 S500;ok
13:14:37.372;G1 F900.000;ok
13:14:37.404;G1 X97.894 Y95.683 E10.01026;ok
13:14:37.543;G1 X97.760 Y95.854 E10.01670;ok
13:14:37.617;G1 X97.531 Y96.047 E10.02558;ok
13:14:37.623;G1 X97.397 Y96.056 E10.02958;ok
13:14:37.699;G1 X97.349 Y96.035 E10.03113;ok
13:14:37.775;G1 X97.273 Y95.949 E10.03455;ok
13:14:37.805;G1 X97.168 Y95.880 E10.03826;ok
13:14:37.817;G1 X96.986 Y95.645 E10.04708;ok
13:14:37.823;G1 X97.055 Y95.535 E10.05093;ok
13:14:37.853;G1 X97.166 Y95.424 E10.05559;ok
13:14:37.883;G1 X97.202 Y95.333 E10.05848;ok
13:14:37.931;G1 X97.585 Y95.223 E10.07033;ok
13:14:37.938;G1 X97.782 Y95.329 E10.07699;ok
13:14:38.172;G1 X97.858 Y95.335 E10.07925;ok
13:14:38.289;M105;ok T:219.7 /220.0 B:70.1 /70.0 T0:219.7 /220.0 @:44 B@:26
13:14:38.289;M204 S1000;ok
13:14:38.324;G1 X97.696 Y95.609 F9000.000;ok
13:14:38.462;G1 E0.07925 F4800.000;ok
13:14:38.462;G92 E0;ok
13:14:38.467;G1 Z1.800 F9000.000;ok
13:14:38.577;G1 X97.916 Y95.488;ok
13:14:38.812;G1 X99.348 Y99.316;ok
13:14:38.812;G1 X99.501 Y99.724;ok
13:14:38.839;G1 Z1.600;ok
13:14:38.856;G1 E10.00000 F3600.000;ok
13:14:38.856;M204 S500;ok
13:14:38.876;G1 F2700.000;ok
13:14:38.884;G1 X99.515 Y99.749 E10.00052;ok
13:14:38.894;M204 S1000;ok
13:14:38.903;M204 S500;ok
13:14:38.921;G1 X99.585 Y99.864 E10.00272;ok
13:14:38.922;G1 X99.663 Y99.860 E10.00399;ok
13:14:38.922;M204 S1000;ok
13:14:38.922;M204 S500;ok
13:14:38.931;G1 X99.751 Y99.848 E10.00615;ok
13:14:38.938;G1 X99.771 Y99.817 E10.00703;ok
13:14:38.938;M204 S1000;ok
13:14:38.938;M204 S500;ok
13:14:38.945;G1 X99.790 Y99.787 E10.00787;ok
13:14:38.948;M204 S1000;ok
13:14:38.948;M204 S500;ok
13:14:38.949;G1 X99.810 Y99.756 E10.00857;ok
13:14:38.950;M204 S1000;ok
13:14:38.950;M204 S500;ok
13:14:38.953;G1 X99.820 Y99.689 E10.00967;ok
13:14:38.962;M204 S1000;ok
13:14:38.962;M204 S500;ok
13:14:38.962;G1 X99.829 Y99.621 E10.01061;ok
13:14:38.974;M204 S1000;ok
13:14:38.974;M204 S500;ok
13:14:38.974;G1 X99.782 Y99.532 E10.01181;ok
13:14:38.985;G1 X99.817 Y99.315 E10.01440;ok
13:14:38.985;M204 S1000;ok
13:14:38.985;M204 S500;ok
13:14:38.995;G1 X99.815 Y99.254 E10.01506;ok
13:14:39.006;M204 S1000;ok
13:14:39.006;M204 S500;ok
13:14:39.006;G1 X99.773 Y99.164 E10.01605;ok
13:14:39.013;M204 S1000;ok
13:14:39.015;G1 X99.528 Y98.907 F9000.000;ok
13:14:39.015;M204 S500;ok
13:14:39.023;G1 F900.000;ok
13:14:39.023;G1 X99.591 Y99.055 E10.02081;ok
13:14:39.259;G1 X99.392 Y99.219 E10.02848;ok
13:14:39.375;G1 X99.313 Y99.328 E10.03247;ok
13:14:39.390;M105;ok T:219.5 /220.0 B:70.1 /70.0 T0:219.5 /220.0 @:48 B@:30
13:14:39.390;G1 X99.158 Y99.422 E10.03786;ok
13:14:39.482;G1 X98.980 Y99.306 E10.04416;ok
13:14:39.527;G1 X98.828 Y99.144 E10.05077;ok
13:14:39.537;G1 X98.637 Y99.078 E10.05678;ok
13:14:39.619;G1 X98.585 Y98.991 E10.05977;ok
13:14:39.853;G1 X98.319 Y98.802 E10.06946;ok
13:14:39.870;G1 X98.291 Y98.757 E10.07104;ok
13:14:39.882;G1 X98.252 Y98.548 E10.07734;ok
13:14:39.888;G1 X98.138 Y98.324 E10.08481;ok
13:14:39.890;G1 X98.196 Y98.004 E10.09444;ok
13:14:39.897;G1 X98.325 Y97.955 E10.09853;ok
13:14:39.904;G1 X98.635 Y98.149 E10.10937;ok
13:14:39.912;G1 X98.703 Y98.276 E10.11365;ok
13:14:39.919;G1 X98.877 Y98.414 E10.12026;ok
13:14:39.924;G1 X99.146 Y98.684 E10.13156;ok
13:14:39.930;G1 X99.235 Y98.706 E10.13430;ok
13:14:39.938;G1 X99.288 Y98.749 E10.13631;ok
13:14:39.957;G1 X99.420 Y98.920 E10.14274;ok
13:14:39.965;G1 X99.476 Y98.914 E10.14441;ok
13:14:39.975;M204 S1000;ok
13:14:39.980;G1 X99.459 Y99.052 F9000.000;ok
13:14:39.981;G1 X99.253 Y99.107;ok
13:14:39.993;G1 F1200.000;ok
13:14:39.993;G1 X98.998 Y98.924 E10.14982;ok
13:14:40.007;G1 X98.424 Y98.496 E10.16129;ok
13:14:40.017;G1 X98.409 Y98.462 F9000.000;ok
13:14:40.024;G1 F1200.000;ok
13:14:40.029;G1 X98.793 Y98.763 E10.17197;ok
13:14:40.047;G1 X99.135 Y99.194 E10.18401;ok
13:14:40.047;G1 X99.226 Y99.144 F9000.000;ok
13:14:40.053;G1 F1200.000;ok
13:14:40.067;G1 X98.637 Y98.452 E10.20250;ok
13:14:40.084;G1 X98.353 Y98.173 F9000.000;ok
13:14:40.084;G1 F1200.000;ok
13:14:40.107;G1 X98.489 Y98.433 E10.20662;ok
13:14:40.115;G1 X98.508 Y98.463 E10.20714;ok
13:14:40.135;G1 X98.826 Y98.954 E10.21621;ok
13:14:40.140;G1 E0.21621 F4800.000;ok
13:14:40.141;G92 E0;ok
13:14:40.145;G1 Z1.800 F9000.000;ok
13:14:40.151;G1 X98.924 Y99.285;ok
13:14:40.151;G1 X99.330 Y100.660;ok
13:14:40.164;G1 Z1.600;ok
13:14:40.165;G1 E10.00000 F3600.000;ok
13:14:40.188;M204 S500;ok
13:14:40.195;G1 F900.000;ok
13:14:40.214;G1 X99.388 Y100.912 E10.00768;ok
13:14:40.237;G1 X99.597 Y101.071 E10.01547;ok
13:14:40.252;G1 X99.134 Y101.365 E10.03174;ok
13:14:40.259;G1 X99.063 Y101.452 E10.03508;ok
13:14:40.295;G1 X98.806 Y101.664 E10.04497;ok
13:14:40.321;G1 X98.201 Y102.070 E10.06662;ok
13:14:40.350;G1 X98.109 Y101.938 E10.07140;ok
13:14:40.356;G1 X98.100 Y101.796 E10.07564;ok
13:14:40.406;G1 X98.153 Y101.555 E10.08296;ok
13:14:40.427;M105;ok T:220.0 /220.0 B:69.9 /70.0 T0:220.0 /220.0 @:38 B@:52
13:14:40.448;G1 X98.267 Y101.326 E10.09055;ok
13:14:40.482;G1 X98.330 Y101.245 E10.09361;ok
13:14:40.489;G1 X98.491 Y101.104 E10.09995;ok
13:14:40.719;G1 X98.525 Y101.039 E10.10212;ok
13:14:40.836;G1 X98.751 Y100.924 E10.10964;ok
13:14:40.854;G1 X98.772 Y100.872 E10.11132;ok
13:14:40.902;G1 X98.867 Y100.792 E10.11500;ok
13:14:41.019;G1 X99.279 Y100.674 E10.12773;ok
13:14:41.250;M204 S1000;ok
13:14:41.255;G1 X99.266 Y100.911 F9000.000;ok
13:14:41.256;G1 X99.221 Y100.980;ok
13:14:41.279;G1 F1200.000;ok
13:14:41.279;G1 X98.725 Y101.320 E10.14218;ok
13:14:41.334;G1 X98.557 Y101.458 E10.14719;ok
13:14:41.337;G1 X98.306 Y101.692 E10.15469;ok
13:14:41.343;G1 E0.15469 F4800.000;ok
13:14:41.343;G92 E0;ok
13:14:41.362;G1 Z1.800 F9000.000;ok
13:14:41.411;G1 X98.299 Y102.018;ok
13:14:41.422;G1 X98.237 Y105.088;ok
13:14:41.422;G1 Z1.600;ok
13:14:41.422;G1 E10.00000 F3600.000;ok
13:14:41.431;M204 S500;ok
13:14:41.449;G1 F900.000;ok
13:14:41.465;G1 X98.123 Y105.010 E10.00409;ok
13:14:41.488;G1 X98.012 Y105.009 E10.00739;ok
13:14:41.488;G1 X97.946 Y104.980 E10.00952;ok
13:14:41.493;M105;ok T:218.7 /220.0 B:70.2 /70.0 T0:218.7 /220.0 @:63 B@:10
13:14:41.509;G1 X97.780 Y104.883 E10.01523;ok
13:14:41.516;G1 X97.643 Y104.768 E10.02054;ok
13:14:41.521;G1 X97.440 Y104.670 E10.02723;ok
13:14:41.527;G1 X97.383 Y104.421 E10.03481;ok
13:14:41.550;G1 X97.475 Y104.336 E10.03853;ok
13:14:41.562;G1 X97.566 Y104.119 E10.04555;ok
13:14:41.571;G1 X97.735 Y104.004 E10.05161;ok
13:14:41.605;G1 X97.923 Y104.102 E10.05789;ok
13:14:41.617;G1 X98.097 Y104.242 E10.06453;ok
13:14:41.640;G1 X98.330 Y104.357 E10.07225;ok
13:14:41.874;G1 X98.381 Y104.395 E10.07414;ok
13:14:41.991;G1 X98.431 Y104.521 E10.07815;ok
13:14:42.008;G1 X98.560 Y104.609 E10.08279;ok
13:14:42.085;G1 X98.275 Y105.094 E10.09949;ok
13:14:42.091;M204 S1000;ok
13:14:42.207;G1 X98.166 Y104.970 F9000.000;ok
13:14:42.442;G1 X98.236 Y104.814;ok
13:14:42.442;G1 F1200.000;ok
13:14:42.443;G1 X98.089 Y104.643 E10.10643;ok
13:14:42.464;G1 X97.987 Y104.588 E10.10996;ok
13:14:42.477;G1 X97.929 Y104.550 E10.11206;ok
13:14:42.484;G1 X97.849 Y104.489 E10.11494;ok
13:14:42.494;G1 X97.654 Y104.371 E10.12132;ok
13:14:42.505;G1 E0.12132 F4800.000;ok
13:14:42.505;G92 E0;ok
13:14:42.509;G1 Z1.800 F9000.000;ok
13:14:42.526;G1 X97.413 Y104.640;ok
13:14:42.534;G1 X94.771 Y107.594;ok
13:14:42.534;G1 Z1.600;ok
13:14:42.534;G1 E10.00000 F3600.000;ok
13:14:42.548;M204 S500;ok
13:14:42.564;G1 F900.000;ok
13:14:42.580;G1 X94.663 Y107.809 E10.00715;ok
13:14:42.608;M105;ok T:219.8 /220.0 B:70.1 /70.0 T0:219.8 /220.0 @:44 B@:27
13:14:42.609;G1 X94.657 Y107.911 E10.01016;ok
13:14:42.629;G1 X94.316 Y107.894 E10.02030;ok
13:14:42.630;G1 X94.146 Y107.760 E10.02672;ok
13:14:42.634;G1 X93.953 Y107.531 E10.03561;ok
13:14:42.675;G1 X93.944 Y107.396 E10.03962;ok
13:14:42.680;G1 X93.964 Y107.348 E10.04117;ok
13:14:42.691;G1 X94.049 Y107.273 E10.04453;ok
13:14:42.708;G1 X94.120 Y107.169 E10.04826;ok
13:14:42.709;G1 X94.354 Y106.987 E10.05708;ok
13:14:42.715;G1 X94.464 Y107.056 E10.06095;ok
13:14:42.723;G1 X94.576 Y107.167 E10.06563;ok
13:14:42.735;G1 X94.668 Y107.202 E10.06853;ok
13:14:42.974;G1 X94.762 Y107.543 E10.07903;ok
13:14:43.113;M204 S1000;ok
13:14:43.119;G1 X94.546 Y107.678 F9000.000;ok
13:14:43.119;G1 E0.07903 F4800.000;ok
13:14:43.202;G92 E0;ok
13:14:43.202;G1 Z1.800 F9000.000;ok
13:14:43.318;G1 X94.161 Y107.805;ok
13:14:43.553;G1 X90.662 Y109.331;ok
13:14:43.554;G1 X90.274 Y109.501;ok
13:14:43.575;G1 Z1.600;ok
13:14:43.582;G1 E10.00000 F3600.000;ok
13:14:43.582;M204 S500;ok
13:14:43.604;G1 F2700.000;ok
13:14:43.619;G1 X90.251 Y109.514 E10.00049;ok
13:14:43.638;M204 S1000;ok
13:14:43.647;M204 S500;ok
13:14:43.655;G1 X90.135 Y109.586 E10.00274;ok
13:14:43.656;G1 X90.139 Y109.663 E10.00401;ok
13:14:43.656;M204 S1000;ok
13:14:43.657;M204 S500;ok
13:14:43.664;G1 X90.151 Y109.750 E10.00616;ok
13:14:43.674;G1 X90.178 Y109.768 E10.00693;ok
13:14:43.674;M204 S1000;ok
13:14:43.674;M204 S500;ok
13:14:43.688;M105;ok T:220.0 /220.0 B:69.9 /70.0 T0:220.0 /220.0 @:41 B@:60
13:14:43.696;G1 X90.204 Y109.785 E10.00768;ok
13:14:43.696;M204 S1000;ok
13:14:43.696;M204 S500;ok
13:14:43.701;G1 X90.231 Y109.802 E10.00833;ok
13:14:43.702;M204 S1000;ok
13:14:43.702;M204 S500;ok
13:14:43.704;G1 X90.244 Y109.810 E10.00859;ok
13:14:43.715;M204 S1000;ok
13:14:43.715;M204 S500;ok
13:14:43.719;G1 X90.396 Y109.821 E10.01103;ok
13:14:43.720;G1 X90.468 Y109.782 E10.01235;ok
13:14:43.725;G1 X90.633 Y109.804 E10.01500;ok
13:14:43.732;M204 S1000;ok
13:14:43.732;M204 S500;ok
13:14:43.735;G1 X90.685 Y109.816 E10.01573;ok
13:14:43.746;M204 S1000;ok
13:14:43.746;M204 S500;ok
13:14:43.746;G1 X90.747 Y109.815 E10.01639;ok
13:14:43.746;G1 X90.835 Y109.773 E10.01745;ok
13:14:43.751;M204 S1000;ok
13:14:43.762;G1 X90.569 Y109.144 F9000.000;ok
13:14:43.762;M204 S500;ok
13:14:43.776;G1 F900.000;ok
13:14:43.776;G1 X90.688 Y108.984 E10.02335;ok
13:14:43.995;G1 X90.856 Y108.828 E10.03019;ok
13:14:44.101;G1 X90.921 Y108.637 E10.03617;ok
13:14:44.112;G1 X91.008 Y108.586 E10.03918;ok
13:14:44.133;G1 X91.198 Y108.319 E10.04890;ok
13:14:44.210;G1 X91.244 Y108.291 E10.05048;ok
13:14:44.266;G1 X91.450 Y108.252 E10.05671;ok
13:14:44.571;G1 X91.668 Y108.143 E10.06396;ok
13:14:44.582;G1 X91.996 Y108.197 E10.07382;ok
13:14:44.582;G1 X92.043 Y108.320 E10.07774;ok
13:14:44.596;G1 X91.846 Y108.637 E10.08882;ok
13:14:44.606;M73 P36 R10;ok
13:14:44.606;M73 Q36 S10;ok
13:14:44.615;G1 X91.724 Y108.703 E10.09294;ok
13:14:44.624;G1 X91.585 Y108.877 E10.09955;ok
13:14:44.624;G1 X91.316 Y109.145 E10.11082;ok
13:14:44.630;G1 X91.293 Y109.235 E10.11358;ok
13:14:44.639;G1 X91.251 Y109.288 E10.11560;ok
13:14:44.645;G1 X91.080 Y109.420 E10.12202;ok
13:14:44.650;G1 X91.093 Y109.529 E10.12525;ok
13:14:44.695;G1 X90.945 Y109.591 E10.13001;ok
13:14:44.704;G1 X90.781 Y109.392 E10.13768;ok
13:14:44.705;G1 X90.672 Y109.313 E10.14168;ok
13:14:44.711;G1 X90.597 Y109.189 E10.14598;ok
13:14:44.717;M204 S1000;ok
13:14:44.723;G1 X90.757 Y109.079 F9000.000;ok
13:14:44.743;G1 X90.792 Y109.144;ok
13:14:44.743;G1 F1200.000;ok
13:14:44.744;G1 X91.235 Y108.794 E10.15805;ok
13:14:44.773;G1 X91.539 Y108.407 E10.16986;ok
13:14:44.773;G1 X91.501 Y108.424 F9000.000;ok
13:14:44.777;G1 F1200.000;ok
13:14:44.797;M105;ok T:219.8 /220.0 B:69.9 /70.0 T0:219.8 /220.0 @:45 B@:51
13:14:44.797;G1 X91.088 Y108.985 E10.18152;ok
13:14:44.832;G1 X90.893 Y109.253 E10.18682;ok
13:14:44.840;G1 X90.856 Y109.226 F9000.000;ok
13:14:44.845;G1 F1200.000;ok
13:14:44.846;G1 X91.544 Y108.643 E10.20518;ok
13:14:44.849;G1 X91.805 Y108.364 F9000.000;ok
13:14:44.849;G1 F1200.000;ok
13:14:44.855;G1 X91.567 Y108.488 E10.20899;ok
13:14:44.861;G1 X91.044 Y108.830 E10.21784;ok
13:14:44.877;G1 E0.21784 F4800.000;ok
13:14:44.878;G92 E0;ok
13:14:44.882;G1 Z1.800 F9000.000;ok
13:14:44.886;G1 X90.712 Y108.925;ok
13:14:44.886;M73 P36 R9;ok
13:14:44.905;M73 Q36 S9;ok
13:14:44.906;G1 X89.088 Y109.388;ok
13:14:44.912;G1 Z1.600;ok
13:14:44.926;G1 E10.00000 F3600.000;ok
13:14:44.926;M204 S500;ok
13:14:44.926;G1 F900.000;ok
13:14:44.940;G1 X88.927 Y109.595 E10.00777;ok
13:14:44.958;G1 X88.633 Y109.134 E10.02400;ok
13:14:44.969;G1 X88.547 Y109.063 E10.02731;ok
13:14:44.973;G1 X88.334 Y108.804 E10.03728;ok
13:14:45.005;G1 X87.928 Y108.202 E10.05885;ok
13:14:45.033;G1 X88.062 Y108.109 E10.06368;ok
13:14:45.071;G1 X88.113 Y108.094 E10.06525;ok
13:14:45.088;G1 X88.444 Y108.153 E10.07523;ok
13:14:45.137;G1 X88.687 Y108.279 E10.08338;ok
13:14:45.150;G1 X88.902 Y108.494 E10.09240;ok
13:14:45.157;G1 X88.961 Y108.525 E10.09437;ok
13:14:45.173;G1 X89.076 Y108.750 E10.10188;ok
13:14:45.207;G1 X89.127 Y108.772 E10.10356;ok
13:14:45.441;G1 X89.208 Y108.867 E10.10723;ok
13:14:45.447;G1 X89.338 Y109.330 E10.12152;ok
13:14:45.557;G1 X89.139 Y109.376 E10.12760;ok
13:14:45.562;M204 S1000;ok
13:14:45.578;G1 X88.826 Y109.390 F9000.000;ok
13:14:45.578;G1 X88.719 Y108.763;ok
13:14:45.636;G1 F1200.000;ok
13:14:45.637;G1 X88.695 Y108.739 E10.12840;ok
13:14:45.987;M105;ok T:220.0 /220.0 B:70.1 /70.0 T0:220.0 /220.0 @:42 B@:29
13:14:45.987;G1 X88.581 Y108.613 E10.13240;ok
13:14:46.009;G1 X88.322 Y108.309 E10.14126;ok
13:14:46.009;G1 E0.14126 F4800.000;ok
13:14:46.014;G92 E0;ok
13:14:46.018;G1 Z1.800 F9000.000;ok
13:14:46.048;G1 X87.985 Y108.305;ok
13:14:46.055;G1 X84.894 Y108.269;ok
13:14:46.056;G1 Z1.600;ok
13:14:46.056;G1 E10.00000 F3600.000;ok
13:14:46.077;M204 S500;ok
13:14:46.128;G1 F900.000;ok
13:14:46.137;G1 X84.964 Y108.192 E10.00310;ok
13:14:46.183;G1 X84.987 Y108.022 E10.00819;ok
13:14:46.197;G1 X85.019 Y107.946 E10.01064;ok
13:14:46.202;G1 X85.116 Y107.780 E10.01634;ok
13:14:46.224;G1 X85.231 Y107.643 E10.02165;ok
13:14:46.235;G1 X85.329 Y107.440 E10.02835;ok
13:14:46.268;G1 X85.579 Y107.383 E10.03594;ok
13:14:46.281;G1 X85.664 Y107.475 E10.03966;ok
13:14:46.298;G1 X85.880 Y107.566 E10.04664;ok
13:14:46.330;G1 X85.915 Y107.598 E10.04805;ok
13:14:46.346;G1 X85.995 Y107.737 E10.05280;ok
13:14:46.367;G1 X85.897 Y107.922 E10.05903;ok
13:14:46.599;G1 X85.756 Y108.097 E10.06570;ok
13:14:46.606;G1 X85.604 Y108.382 E10.07527;ok
13:14:46.721;G1 X85.478 Y108.430 E10.07928;ok
13:14:46.740;G1 X85.390 Y108.560 E10.08392;ok
13:14:46.822;G1 X84.939 Y108.296 E10.09944;ok
13:14:46.939;M204 S1000;ok
13:14:47.173;M105;ok T:219.6 /220.0 B:70.0 /70.0 T0:219.6 /220.0 @:49 B@:42
13:14:47.174;G1 X84.987 Y108.222 F9000.000;ok
13:14:47.186;G1 X85.319 Y108.279;ok
13:14:47.186;G1 F1200.000;ok
13:14:47.190;G1 X85.320 Y108.317 E10.09989;ok
13:14:47.197;G1 X85.319 Y108.279 F9000.000;ok
13:14:47.203;G1 F1200.000;ok
13:14:47.215;G1 X85.318 Y108.241 E10.10047;ok
13:14:47.215;G1 X85.316 Y108.202 E10.10117;ok
13:14:47.215;G1 X85.315 Y108.164 E10.10200;ok
13:14:47.221;G1 X85.317 Y108.145 E10.10247;ok
13:14:47.230;G1 X85.318 Y108.125 E10.10300;ok
13:14:47.237;G1 X85.629 Y107.654 E10.11886;ok
13:14:47.237;G1 E0.11886 F4800.000;ok
13:14:47.239;G92 E0;ok
13:14:47.239;G1 Z1.800 F9000.000;ok
13:14:47.249;G1 X85.348 Y107.416;ok
13:14:47.261;G1 X82.089 Y104.657;ok
13:14:47.261;G1 Z1.600;ok
13:14:47.261;G1 E10.00000 F3600.000;ok
13:14:47.268;M204 S500;ok
13:14:47.285;G1 F900.000;ok
13:14:47.298;G1 X82.106 Y104.306 E10.01043;ok
13:14:47.328;G1 X82.234 Y104.149 E10.01645;ok
13:14:47.344;G1 X82.469 Y103.953 E10.02553;ok
13:14:47.350;G1 X82.603 Y103.944 E10.02954;ok
13:14:47.360;G1 X82.651 Y103.964 E10.03107;ok
13:14:47.374;G1 X82.728 Y104.049 E10.03447;ok
13:14:47.407;G1 X82.829 Y104.118 E10.03810;ok
13:14:47.407;G1 X83.008 Y104.362 E10.04710;ok
13:14:47.415;G1 X82.944 Y104.464 E10.05067;ok
13:14:47.432;G1 X82.834 Y104.576 E10.05532;ok
13:14:47.438;G1 X82.798 Y104.667 E10.05824;ok
13:14:47.447;G1 X82.405 Y104.771 E10.07031;ok
13:14:47.474;G1 X82.191 Y104.663 E10.07743;ok
13:14:47.710;G1 X82.141 Y104.660 E10.07890;ok
13:14:47.825;M204 S1000;ok
13:14:47.846;G1 X82.307 Y104.383 F9000.000;ok
13:14:47.846;G1 E0.07890 F4800.000;ok
13:14:47.940;G92 E0;ok
13:14:47.940;G1 Z1.800 F9000.000;ok
13:14:47.946;G1 X82.082 Y104.540;ok
13:14:47.946;G1 X80.225 Y100.835;ok
13:14:48.059;M105;ok T:220.1 /220.0 B:70.0 /70.0 T0:220.1 /220.0 @:41 B@:38
13:14:48.060;G1 Z1.600;ok
13:14:48.293;G1 E10.00000 F3600.000;ok
13:14:48.323;M204 S500;ok
13:14:48.324;G1 F2700.000;ok
13:14:48.348;G1 X80.192 Y100.769 E10.00085;ok
13:14:48.368;G1 X80.182 Y100.685 E10.00181;ok
13:14:48.376;G1 X80.217 Y100.539 E10.00352;ok
13:14:48.376;G1 X80.217 Y100.469 E10.00432;ok
13:14:48.380;G1 X80.170 Y100.378 E10.00548;ok
13:14:48.386;G1 X80.189 Y100.245 E10.00702;ok
13:14:48.402;M204 S1000;ok
13:14:48.402;M204 S500;ok
13:14:48.409;G1 X80.250 Y100.151 E10.00918;ok
13:14:48.416;G1 X80.412 Y100.135 E10.01233;ok
13:14:48.417;G1 X80.482 Y100.246 E10.01487;ok
13:14:48.425;M204 S1000;ok
13:14:48.425;M204 S500;ok
13:14:48.432;G1 X80.499 Y100.275 E10.01542;ok
13:14:48.462;M204 S1000;ok
13:14:48.462;G1 X80.470 Y101.093 F9000.000;ok
13:14:48.462;M204 S500;ok
13:14:48.471;G1 F900.000;ok
13:14:48.471;G1 X80.408 Y100.945 E10.02019;ok
13:14:48.481;G1 X80.608 Y100.781 E10.02785;ok
13:14:48.492;G1 X80.687 Y100.672 E10.03187;ok
13:14:48.497;G1 X80.843 Y100.577 E10.03727;ok
13:14:48.735;G1 X81.019 Y100.692 E10.04353;ok
13:14:48.850;G1 X81.172 Y100.856 E10.05020;ok
13:14:48.867;G1 X81.371 Y100.924 E10.05641;ok
13:14:48.976;G1 X81.467 Y101.057 E10.06128;ok
13:14:49.092;G1 X81.683 Y101.201 E10.06898;ok
13:14:49.327;M105;ok T:219.1 /220.0 B:70.2 /70.0 T0:219.1 /220.0 @:60 B@:4
13:14:49.343;G1 X81.709 Y101.244 E10.07047;ok
13:14:49.353;G1 X81.747 Y101.445 E10.07656;ok
13:14:49.357;G1 X81.857 Y101.694 E10.08466;ok
13:14:49.357;G1 X81.802 Y101.996 E10.09376;ok
13:14:49.374;G1 X81.679 Y102.043 E10.09768;ok
13:14:49.382;G1 X81.363 Y101.846 E10.10873;ok
13:14:49.382;G1 X81.296 Y101.724 E10.11288;ok
13:14:49.388;G1 X81.121 Y101.585 E10.11952;ok
13:14:49.396;G1 X80.853 Y101.317 E10.13077;ok
13:14:49.434;G1 X80.764 Y101.294 E10.13349;ok
13:14:49.439;G1 X80.712 Y101.251 E10.13549;ok
13:14:49.451;G1 X80.578 Y101.080 E10.14194;ok
13:14:49.458;G1 X80.522 Y101.087 E10.14362;ok
13:14:49.467;M204 S1000;ok
13:14:49.473;G1 X80.540 Y100.948 F9000.000;ok
13:14:49.473;G1 X80.747 Y100.893;ok
13:14:49.483;G1 F1200.000;ok
13:14:49.483;G1 X81.013 Y101.088 E10.14894;ok
13:14:49.500;G1 X81.580 Y101.508 E10.16085;ok
13:14:49.511;G1 X81.593 Y101.537 F9000.000;ok
13:14:49.517;G1 F1200.000;ok
13:14:49.526;G1 X81.332 Y101.348 E10.16849;ok
13:14:49.541;G1 X81.269 Y101.296 E10.17038;ok
13:14:49.542;G1 X80.834 Y100.792 E10.18480;ok
13:14:49.546;G1 X80.774 Y100.857 F9000.000;ok
13:14:49.560;G1 F1200.000;ok
13:14:49.578;G1 X81.368 Y101.553 E10.20348;ok
13:14:49.596;G1 X81.627 Y101.800 F9000.000;ok
13:14:49.596;G1 F1200.000;ok
13:14:49.600;G1 X81.511 Y101.565 E10.20723;ok
13:14:49.607;G1 X81.153 Y101.038 E10.21634;ok
13:14:49.629;G1 E0.21634 F4800.000;ok
13:14:49.629;G92 E0;ok
13:14:49.634;G1 Z1.800 F9000.000;ok
13:14:49.641;G1 X81.055 Y100.694;ok
13:14:49.655;G1 X80.670 Y99.338;ok
13:14:49.655;G1 Z1.600;ok
13:14:49.655;G1 E10.00000 F3600.000;ok
