time;codice;risposta
20:19:18.687;G1 X89.039 Y104.724 E10.09057;ok
20:19:18.688;M106 S255;ok
20:19:18.704;G1 X89.069 Y104.724 E10.09179;ok
20:19:18.752;G1 X89.073 Y103.645 E10.13493;ok
20:19:18.754;M106 S188.7;ok
20:19:18.789;G1 X89.285 Y103.645 E10.14120;ok
20:19:18.794;G1 X89.285 Y105.224 E10.18808;ok
20:19:18.795;G1 X89.073 Y105.224 E10.19435;ok
20:19:19.030;M106 S255;ok
20:19:19.145;M105;ok T:219.8 /220.0 B:70.2 /70.0 T0:219.8 /220.0 @:46 B@:23
20:19:19.145;G1 X89.039 Y105.224 E10.19574;ok
20:19:19.278;M106 S188.7;ok
20:19:19.279;G1 X88.821 Y105.224 E10.20219;ok
20:19:19.382;M204 S1000;ok
20:19:19.383;G1 E0.20219 F4800.000;ok
20:19:19.383;G92 E0;ok
20:19:19.389;G1 Z5.800 F9000.000;ok
20:19:19.390;G1 X90.171 Y105.974;ok
20:19:19.390;G1 Z5.600;ok
20:19:19.620;G1 E10.00000 F3600.000;ok
20:19:19.621;M204 S500;ok
20:19:19.667;G1 F900.000;ok
20:19:19.705;G1 X90.038 Y105.974 E10.00394;ok
20:19:19.745;G1 X90.038 Y105.429 E10.02014;ok
20:19:19.753;G1 X90.548 Y105.429 E10.03529;ok
20:19:19.755;G1 X90.548 Y105.974 E10.05148;ok
20:19:19.779;G1 X90.223 Y105.974 E10.06113;ok
20:19:19.812;M204 S1000;ok
20:19:19.853;G1 X90.144 Y106.104 F9000.000;ok
20:19:19.896;G1 X90.171 Y104.681;ok
20:19:19.898;M204 S500;ok
20:19:19.902;G1 F900.000;ok
20:19:19.945;G1 X89.642 Y104.681 E10.07684;ok
20:19:19.959;G1 X89.642 Y104.141 E10.09287;ok
20:19:20.060;G1 X90.171 Y104.141 E10.10859;ok
20:19:20.065;G1 X90.171 Y104.629 E10.12306;ok
20:19:20.077;M204 S1000;ok
20:19:20.099;G1 X90.260 Y105.020 F9000.000;ok
20:19:20.338;M105;ok T:219.4 /220.0 B:70.1 /70.0 T0:219.4 /220.0 @:53 B@:31
20:19:20.338;G1 X90.595 Y103.850;ok
20:19:20.338;M204 S500;ok
20:19:20.338;G1 F900.000;ok
20:19:20.465;G1 X91.386 Y103.850 E10.14655;ok
20:19:20.515;G1 X91.386 Y103.877 E10.14736;ok
20:19:20.625;G1 X91.402 Y103.877 E10.14783;ok
20:19:20.631;G1 X91.402 Y104.624 E10.17000;ok
20:19:20.862;G1 X91.187 Y104.624 E10.17638;ok
20:19:20.863;G1 X91.187 Y104.767 E10.18064;ok
20:19:20.868;G1 X90.595 Y104.767 E10.19821;ok
20:19:20.879;G1 X90.595 Y103.902 E10.22389;ok
20:19:20.917;M204 S1000;ok
20:19:20.951;G1 X90.529 Y103.506 F9000.000;ok
20:19:20.988;G1 X90.179 Y102.635;ok
20:19:20.988;M204 S500;ok
20:19:20.988;G1 F900.000;ok
20:19:21.037;G1 X90.179 Y101.960 E10.24392;ok
20:19:21.046;G1 X90.787 Y101.960 E10.26199;ok
20:19:21.075;G1 X90.787 Y102.201 E10.26915;ok
20:19:21.079;G1 X91.207 Y102.201 E10.28161;ok
20:19:21.120;G1 X91.207 Y102.963 E10.30423;ok
20:19:21.156;G1 X90.942 Y102.963 E10.31210;ok
20:19:21.192;G1 X90.942 Y103.029 E10.31405;ok
20:19:21.225;G1 X90.364 Y103.029 E10.33122;ok
20:19:21.244;M105;ok T:219.3 /220.0 B:70.0 /70.0 T0:219.3 /220.0 @:54 B@:45
20:19:21.293;G1 X90.364 Y102.635 E10.34292;ok
20:19:21.299;G1 X90.231 Y102.635 E10.34686;ok
20:19:21.299;M204 S1000;ok
20:19:21.356;G1 X89.853 Y102.506 F9000.000;ok
20:19:21.408;G1 E0.34686 F4800.000;ok
20:19:21.408;G92 E0;ok
20:19:21.409;G1 Z5.800 F9000.000;ok
20:19:21.422;G1 X90.200 Y102.613;ok
20:19:21.432;G1 X90.200 Y101.982;ok
20:19:21.433;G1 X93.906 Y100.407;ok
20:19:21.472;G1 Z5.600;ok
20:19:21.531;G1 E10.00000 F3600.000;ok
20:19:21.531;M204 S500;ok
20:19:21.546;G1 F900.000;ok
20:19:21.581;G1 X94.831 Y100.440 E10.02748;ok
20:19:21.677;G1 X94.831 Y100.998 E10.04403;ok
20:19:21.690;G1 X94.460 Y100.998 E10.05504;ok
20:19:21.694;G1 X94.460 Y101.463 E10.06886;ok
20:19:21.721;G1 X94.296 Y101.463 E10.07374;ok
20:19:21.771;G1 X94.296 Y101.698 E10.08070;ok
20:19:21.790;G1 X93.479 Y101.698 E10.10494;ok
20:19:21.828;G1 X93.479 Y101.154 E10.12108;ok
20:19:21.854;G1 X93.714 Y101.154 E10.12804;ok
20:19:21.862;G1 X93.714 Y100.755 E10.13988;ok
20:19:21.886;G1 X93.906 Y100.755 E10.14560;ok
20:19:22.124;G1 X93.906 Y100.460 E10.15438;ok
20:19:22.261;M204 S1000;ok
20:19:22.290;G1 X93.973 Y100.063 F9000.000;ok
20:19:22.290;G1 X93.749 Y99.604;ok
20:19:22.290;M204 S500;ok
20:19:22.290;G1 F900.000;ok
20:19:22.426;M105;ok T:218.9 /220.0 B:70.0 /70.0 T0:218.9 /220.0 @:64 B@:48
20:19:22.506;G1 X93.749 Y100.095 E10.16895;ok
20:19:22.506;G1 X93.435 Y100.095 E10.17829;ok
20:19:22.745;G1 X93.435 Y100.405 E10.18748;ok
20:19:22.748;G1 X93.128 Y100.405 E10.19660;ok
20:19:22.812;M106 S255;ok
20:19:22.848;G1 X93.091 Y100.405 E10.19808;ok
20:19:22.848;M106 S188.7;ok
20:19:22.873;G1 X92.825 Y100.405 E10.20597;ok
20:19:22.901;G1 X92.825 Y100.437 E10.20694;ok
20:19:22.901;G1 X92.031 Y100.437 E10.23051;ok
20:19:22.905;G1 X92.031 Y100.462 E10.23126;ok
20:19:22.911;G1 X91.688 Y100.462 E10.24144;ok
20:19:22.916;G1 X91.678 Y101.334 E10.26731;ok
20:19:22.928;G1 X91.092 Y101.334 E10.28469;ok
20:19:22.931;G1 X91.092 Y100.525 E10.30869;ok
20:19:22.983;G1 X91.001 Y100.525 E10.31139;ok
20:19:23.020;G1 X91.001 Y100.013 E10.32660;ok
20:19:23.036;G1 X91.502 Y100.013 E10.34145;ok
20:19:23.062;G1 X91.502 Y99.807 E10.34758;ok
20:19:23.077;G1 X92.141 Y99.807 E10.36657;ok
20:19:23.094;G1 X92.141 Y99.491 E10.37596;ok
20:19:23.113;G1 X92.631 Y99.491 E10.39051;ok
20:19:23.137;G1 X92.631 Y99.254 E10.39755;ok
20:19:23.178;G1 X93.091 Y99.254 E10.41118;ok
20:19:23.198;M106 S255;ok
20:19:23.219;G1 X93.128 Y99.254 E10.41266;ok
20:19:23.220;M106 S188.7;ok
20:19:23.241;G1 X93.200 Y99.254 E10.41482;ok
20:19:23.257;G1 X93.200 Y99.451 E10.42067;ok
20:19:23.258;G1 X93.749 Y99.451 E10.43697;ok
20:19:23.261;G1 X93.749 Y99.551 E10.43995;ok
20:19:23.312;M204 S1000;ok
20:19:23.337;G1 X94.098 Y99.636 F9000.000;ok
20:19:23.395;G1 X93.847 Y99.094;ok
20:19:23.395;M204 S500;ok
20:19:23.395;G1 F900.000;ok
20:19:23.433;M105;ok T:219.9 /220.0 B:70.0 /70.0 T0:219.9 /220.0 @:45 B@:48
20:19:23.491;G1 X93.557 Y99.094 E10.44855;ok
20:19:23.491;G1 X93.557 Y98.736 E10.45919;ok
20:19:23.496;G1 X93.847 Y98.736 E10.46780;ok
20:19:23.500;G1 X93.847 Y99.041 E10.47688;ok
20:19:23.527;M204 S1000;ok
20:19:23.561;G1 E0.47688 F4800.000;ok
20:19:23.561;G92 E0;ok
20:19:23.575;G1 Z5.800 F9000.000;ok
20:19:23.575;G1 X92.700 Y98.820;ok
20:19:23.575;G1 Z5.600;ok
20:19:23.617;G1 E10.00000 F3600.000;ok
20:19:23.617;M204 S500;ok
20:19:23.637;G1 F900.000;ok
20:19:23.672;G1 X92.187 Y98.820 E10.01522;ok
20:19:23.717;G1 X92.187 Y97.463 E10.05551;ok
20:19:23.721;G1 X92.508 Y97.463 E10.06505;ok
20:19:23.726;G1 X92.508 Y97.261 E10.07104;ok
20:19:23.737;G1 X93.091 Y97.261 E10.08833;ok
20:19:23.775;M106 S255;ok
20:19:23.781;G1 X93.128 Y97.261 E10.08981;ok
20:19:23.782;M106 S188.7;ok
20:19:23.799;G1 X93.211 Y97.261 E10.09228;ok
20:19:23.829;G1 X93.211 Y97.336 E10.09451;ok
20:19:23.829;G1 X93.867 Y97.336 E10.11397;ok
20:19:23.835;G1 X93.867 Y97.176 E10.11871;ok
20:19:23.860;G1 X94.506 Y97.176 E10.13769;ok
20:19:23.884;G1 X94.506 Y98.040 E10.16332;ok
20:19:23.902;G1 X94.705 Y98.040 E10.16924;ok
20:19:23.928;G1 X94.705 Y98.761 E10.19065;ok
20:19:24.167;G1 X94.204 Y98.761 E10.20552;ok
20:19:24.281;G1 X94.204 Y98.379 E10.21688;ok
20:19:24.333;G1 X93.505 Y98.379 E10.23763;ok
20:19:24.447;G1 X93.505 Y98.254 E10.24132;ok
20:19:24.683;M105;ok T:220.5 /220.0 B:69.9 /70.0 T0:220.5 /220.0 @:35 B@:60
20:19:24.723;G1 X93.128 Y98.254 E10.25253;ok
20:19:24.724;M106 S255;ok
20:19:24.815;G1 X93.091 Y98.254 E10.25401;ok
20:19:24.854;M106 S188.7;ok
20:19:24.860;G1 X92.914 Y98.254 E10.25925;ok
20:19:24.861;G1 X92.914 Y98.123 E10.26315;ok
20:19:24.861;G1 X92.700 Y98.123 E10.26951;ok
20:19:24.870;G1 X92.700 Y98.767 E10.28863;ok
20:19:24.887;M204 S1000;ok
20:19:24.897;G1 X92.665 Y99.168 F9000.000;ok
20:19:24.897;G1 E0.28863 F4800.000;ok
20:19:24.900;G92 E0;ok
20:19:24.902;G1 Z5.800 F9000.000;ok
20:19:24.944;G1 X94.684 Y98.739;ok
20:19:24.956;G1 X94.691 Y96.017;ok
20:19:24.956;G1 Z5.600;ok
20:19:24.997;G1 E10.00000 F3600.000;ok
20:19:24.997;M204 S500;ok
20:19:25.056;G1 F900.000;ok
20:19:25.070;G1 X94.691 Y96.819 E10.02384;ok
20:19:25.156;G1 X93.509 Y96.819 E10.05891;ok
20:19:25.174;G1 X93.509 Y96.904 E10.06141;ok
20:19:25.178;G1 X93.128 Y96.904 E10.07275;ok
20:19:25.224;M106 S255;ok
20:19:25.231;G1 X93.091 Y96.904 E10.07423;ok
20:19:25.232;M106 S188.7;ok
20:19:25.259;G1 X92.394 Y96.904 E10.09491;ok
20:19:25.270;G1 X92.394 Y96.640 E10.10275;ok
20:19:25.270;G1 X93.091 Y96.640 E10.12343;ok
20:19:25.273;M106 S255;ok
20:19:25.280;G1 X93.128 Y96.640 E10.12491;ok
20:19:25.280;M106 S188.7;ok
20:19:25.297;G1 X93.136 Y96.017 E10.14342;ok
20:19:25.335;G1 X94.638 Y96.017 E10.18802;ok
20:19:25.335;M204 S1000;ok
20:19:25.342;G1 E0.18802 F4800.000;ok
20:19:25.342;G92 E0;ok
20:19:25.361;G1 Z5.800 F9000.000;ok
20:19:25.362;G1 X90.370 Y97.606;ok
20:19:25.362;G1 Z5.600;ok
20:19:25.598;G1 E10.00000 F3600.000;ok
20:19:25.599;M105;ok T:219.6 /220.0 B:69.8 /70.0 T0:219.6 /220.0 @:52 B@:78
20:19:25.714;M204 S500;ok
20:19:25.782;G1 F900.000;ok
20:19:25.865;G1 X90.293 Y97.606 E10.00227;ok
20:19:26.005;G1 X90.293 Y96.586 E10.03255;ok
20:19:26.213;G1 X90.853 Y96.586 E10.04916;ok
20:19:26.216;G1 X90.853 Y96.804 E10.05565;ok
20:19:26.276;G1 X92.151 Y96.804 E10.09420;ok
20:19:26.356;G1 X92.151 Y97.105 E10.10314;ok
20:19:26.361;G1 X91.830 Y97.105 E10.11268;ok
20:19:26.385;G1 X91.830 Y99.134 E10.17291;ok
20:19:26.436;G1 X91.784 Y99.134 E10.17427;ok
20:19:26.454;G1 X91.784 Y99.450 E10.18366;ok
20:19:26.500;G1 X91.250 Y99.450 E10.19953;ok
20:19:26.538;G1 X91.250 Y97.606 E10.25429;ok
20:19:26.543;G1 X90.422 Y97.606 E10.27885;ok
20:19:26.646;M204 S1000;ok
20:19:26.884;M105;ok T:220.9 /220.0 B:70.1 /70.0 T0:220.9 /220.0 @:28 B@:43
20:19:26.884;G1 X90.370 Y97.963 F9000.000;ok
20:19:27.002;M204 S500;ok
20:19:27.002;G1 F900.000;ok
20:19:27.007;G1 X90.892 Y97.963 E10.29437;ok
20:19:27.148;G1 X90.892 Y99.116 E10.32861;ok
20:19:27.227;G1 X90.285 Y99.116 E10.34664;ok
20:19:27.233;G1 X90.285 Y99.817 E10.36745;ok
20:19:27.475;G1 X89.763 Y99.817 E10.38295;ok
20:19:27.547;G1 X89.763 Y99.002 E10.40715;ok
20:19:27.547;G1 X90.148 Y99.002 E10.41859;ok
20:19:27.583;G1 X90.148 Y98.549 E10.43202;ok
20:19:27.598;G1 X90.194 Y98.549 E10.43337;ok
20:19:27.686;G1 X90.194 Y98.406 E10.43762;ok
20:19:27.705;G1 X90.370 Y98.406 E10.44285;ok
20:19:27.724;G1 X90.370 Y98.015 E10.45446;ok
20:19:27.728;M204 S1000;ok
20:19:27.861;M105;ok T:219.8 /220.0 B:70.1 /70.0 T0:219.8 /220.0 @:48 B@:40
20:19:27.862;G1 X90.414 Y97.615 F9000.000;ok
20:19:27.885;G1 X89.822 Y101.603;ok
20:19:27.885;M204 S500;ok
20:19:27.885;G1 F900.000;ok
20:19:27.921;G1 X89.822 Y102.992 E10.49569;ok
20:19:28.044;G1 X90.007 Y102.992 E10.50119;ok
20:19:28.094;G1 X90.007 Y103.386 E10.51289;ok
20:19:28.099;G1 X90.238 Y103.386 E10.51975;ok
20:19:28.117;G1 X90.238 Y103.784 E10.53159;ok
20:19:28.160;G1 X89.316 Y103.784 E10.55898;ok
20:19:28.239;G1 X89.316 Y102.208 E10.60580;ok
20:19:28.277;G1 X89.073 Y102.208 E10.61299;ok
20:19:28.325;M106 S255;ok
20:19:28.359;G1 X89.039 Y102.208 E10.61438;ok
20:19:28.414;M106 S188.7;ok
20:19:28.415;G1 X88.796 Y102.208 E10.62158;ok
20:19:28.437;G1 X88.796 Y102.105 E10.62462;ok
20:19:28.437;G1 X88.565 Y102.105 E10.63149;ok
20:19:28.441;G1 X88.565 Y99.070 E10.72160;ok
20:19:28.470;G1 X89.039 Y99.070 E10.73567;ok
20:19:28.480;M106 S255;ok
20:19:28.492;G1 X89.073 Y99.070 E10.73706;ok
20:19:28.492;M106 S188.7;ok
20:19:28.518;G1 X89.406 Y99.070 E10.74693;ok
20:19:28.536;G1 X89.406 Y100.174 E10.77969;ok
20:19:28.536;G1 X90.644 Y100.174 E10.81646;ok
20:19:28.540;G1 X90.644 Y100.883 E10.83750;ok
20:19:28.648;G1 X90.735 Y100.883 E10.84020;ok
20:19:28.745;G1 X90.735 Y101.603 E10.86160;ok
20:19:28.758;G1 X89.874 Y101.603 E10.88717;ok
20:19:28.784;M204 S1000;ok
20:19:28.800;G1 X90.287 Y100.531 F9000.000;ok
20:19:28.800;M204 S500;ok
20:19:28.826;G1 F900.000;ok
20:19:28.826;G1 X90.287 Y101.246 E10.90840;ok
20:19:28.888;M105;ok T:220.3 /220.0 B:70.1 /70.0 T0:220.3 /220.0 @:39 B@:29
20:19:28.889;G1 X89.464 Y101.246 E10.93283;ok
20:19:28.996;G1 X89.464 Y101.850 E10.95077;ok
20:19:29.001;G1 X89.153 Y101.850 E10.96002;ok
20:19:29.009;G1 X89.153 Y101.748 E10.96305;ok
20:19:29.028;G1 X89.073 Y101.748 E10.96542;ok
20:19:29.038;M106 S255;ok
20:19:29.050;G1 X89.039 Y101.748 E10.96681;ok
20:19:29.253;M106 S188.7;ok
20:19:29.253;G1 X88.922 Y101.748 E10.97028;ok
20:19:29.280;G1 X88.922 Y100.531 E11.00643;ok
20:19:29.281;G1 X89.039 Y100.531 E11.00990;ok
20:19:29.285;M106 S255;ok
20:19:29.308;G1 X89.073 Y100.531 E11.01129;ok
20:19:29.384;M106 S188.7;ok
20:19:29.384;G1 X90.235 Y100.531 E11.04576;ok
20:19:29.462;M204 S1000;ok
20:19:29.462;G1 E1.04576 F4800.000;ok
20:19:29.462;G92 E0;ok
20:19:29.469;G1 Z5.800 F9000.000;ok
20:19:29.469;G1 X88.242 Y98.652;ok
20:19:29.514;G1 X88.242 Y98.088;ok
20:19:29.514;G1 X88.711 Y97.570;ok
20:19:29.517;G1 X88.372 Y96.277;ok
20:19:29.566;G1 X88.164 Y95.803;ok
20:19:29.623;G1 Z5.600;ok
20:19:29.673;G1 E10.00000 F3600.000;ok
20:19:29.673;M204 S500;ok
20:19:29.728;G1 F2700.000;ok
20:19:29.782;G1 X88.147 Y95.867 E10.00171;ok
20:19:29.845;M204 S1000;ok
20:19:29.845;M204 S500;ok
20:19:29.848;G1 X88.131 Y95.931 E10.00325;ok
20:19:29.851;M204 S1000;ok
20:19:29.851;M204 S500;ok
20:19:29.851;G1 X88.131 Y95.994 E10.00454;ok
20:19:29.857;M204 S1000;ok
20:19:29.859;G1 E0.00454 F4800.000;ok
20:19:29.860;G92 E0;ok
20:19:29.861;G1 Z5.800 F9000.000;ok
20:19:29.861;G1 X88.293 Y96.370;ok
20:19:29.871;G1 X88.374 Y96.370;ok
20:19:29.871;G1 X88.834 Y97.617;ok
20:19:29.876;G1 X88.966 Y97.922;ok
20:19:29.948;M105;ok T:220.3 /220.0 B:70.0 /70.0 T0:220.3 /220.0 @:39 B@:47
20:19:29.949;G1 Z5.600;ok
20:19:29.956;G1 E10.00000 F3600.000;ok
20:19:30.040;M204 S500;ok
20:19:30.280;G1 F2700.000;ok
20:19:30.285;G1 X88.966 Y98.267 E10.00437;ok
20:19:30.471;G1 X88.934 Y98.365 E10.00568;ok
20:19:30.482;G1 X88.580 Y98.370 E10.01017;ok
20:19:30.489;M204 S1000;ok
20:19:30.511;G1 X88.421 Y98.370 F9000.000;ok
20:19:30.511;M204 S500;ok
20:19:30.549;G1 F2700.000;ok
20:19:30.549;G1 X88.008 Y98.370 E10.01726;ok
20:19:30.572;M204 S1000;ok
20:19:30.572;G1 E0.01726 F4800.000;ok
20:19:30.682;G92 E0;ok
20:19:30.689;G1 Z5.800 F9000.000;ok
20:19:30.689;G1 X88.242 Y98.465;ok
20:19:30.923;G1 X88.242 Y98.652;ok
20:19:30.923;G1 X89.784 Y99.795;ok
20:19:30.937;G1 X92.010 Y99.828;ok
20:19:31.194;M105;ok T:220.0 /220.0 B:70.1 /70.0 T0:220.0 /220.0 @:45 B@:40
20:19:31.310;G1 X92.163 Y100.050;ok
20:19:31.333;G1 X92.341 Y100.122;ok
20:19:31.334;G1 Z5.600;ok
20:19:31.345;G1 E10.00000 F3600.000;ok
20:19:31.349;M204 S500;ok
20:19:31.377;G1 F2700.000;ok
20:19:31.394;G1 X91.831 Y100.122 E10.00977;ok
20:19:31.744;M204 S1000;ok
20:19:31.744;G1 X91.385 Y100.780 F9000.000;ok
20:19:31.765;M204 S500;ok
20:19:31.773;G1 F2700.000;ok
20:19:31.773;G1 X91.385 Y100.325 E10.01678;ok
20:19:31.782;M204 S1000;ok
20:19:31.782;G1 X90.511 Y101.061 F9000.000;ok
20:19:31.787;G1 F1200.000;ok
20:19:31.795;G1 X90.511 Y101.425 E10.01953;ok
20:19:31.803;G1 X90.109 Y100.888 F9000.000;ok
20:19:31.804;G1 F1200.000;ok
20:19:31.837;G1 X89.279 Y100.888 E10.04422;ok
20:19:32.074;M105;ok T:220.5 /220.0 B:69.9 /70.0 T0:220.5 /220.0 @:37 B@:70
20:19:32.074;G1 X89.258 Y100.933 E10.04570;ok
20:19:32.195;G1 X89.236 Y100.978 E10.04700;ok
20:19:32.198;G1 X89.215 Y101.023 E10.04813;ok
20:19:32.201;G1 X89.193 Y101.067 E10.04907;ok
20:19:32.209;G1 X89.193 Y101.570 E10.05682;ok
20:19:32.210;G1 X89.569 Y102.029 F9000.000;ok
20:19:32.218;G1 F1200.000;ok
20:19:32.263;G1 X89.569 Y103.170 E10.07095;ok
20:19:32.324;G1 X89.593 Y103.220 E10.07186;ok
20:19:32.331;G1 X89.618 Y103.269 E10.07300;ok
20:19:32.331;G1 X89.643 Y103.319 E10.07438;ok
20:19:32.339;G1 X89.661 Y103.337 E10.07509;ok
20:19:32.342;G1 X89.661 Y103.606 E10.08256;ok
20:19:32.453;G1 X88.891 Y103.491 F9000.000;ok
20:19:32.453;G1 F1200.000;ok
20:19:32.458;G1 X88.386 Y103.491 E10.08463;ok
20:19:32.689;G1 E0.08463 F4800.000;ok
20:19:32.690;G92 E0;ok
20:19:32.721;G1 Z5.800 F9000.000;ok
20:19:32.727;G1 X88.691 Y103.716;ok
20:19:32.758;G1 X88.691 Y104.345;ok
20:19:32.758;G1 X88.488 Y105.059;ok
20:19:32.791;G1 Z5.600;ok
20:19:32.837;G1 E10.00000 F3600.000;ok
20:19:32.837;G1 F1200.000;ok
20:19:32.895;G1 X88.488 Y105.403 E10.00584;ok
20:19:32.946;G1 X88.528 Y105.507 E10.00773;ok
20:19:32.949;G1 X88.548 Y105.559 E10.00924;ok
20:19:32.954;G1 X88.548 Y106.324 E10.02984;ok
20:19:32.979;G1 E0.02984 F4800.000;ok
20:19:33.001;G92 E0;ok
20:19:33.001;G1 Z5.800 F9000.000;ok
20:19:33.007;G1 X90.645 Y106.238;ok
20:19:33.007;G1 Z5.600;ok
20:19:33.073;G1 E10.00000 F3600.000;ok
20:19:33.074;G1 F1200.000;ok
20:19:33.091;G1 X89.860 Y106.238 E10.01115;ok
20:19:33.126;G1 X89.748 Y106.202 E10.01280;ok
20:19:33.392;M105;ok T:219.9 /220.0 B:70.0 /70.0 T0:219.9 /220.0 @:48 B@:53
20:19:33.398;G1 X89.743 Y105.403 E10.02415;ok
20:19:33.513;G1 X89.679 Y105.228 E10.02853;ok
20:19:33.519;G1 X89.664 Y105.205 E10.02942;ok
20:19:33.533;G1 X89.694 Y105.090 E10.03339;ok
20:19:33.573;G1 X89.860 Y105.055 E10.03906;ok
20:19:33.577;G1 X90.255 Y105.055 E10.05190;ok
20:19:33.582;G1 X90.270 Y105.033 E10.05276;ok
20:19:33.698;G1 X90.285 Y105.011 E10.05353;ok
20:19:33.933;G1 X90.301 Y104.989 E10.05420;ok
20:19:33.953;G1 X90.316 Y104.967 E10.05478;ok
20:19:33.953;G1 X90.331 Y104.946 E10.05525;ok
20:19:33.953;G1 X90.349 Y104.927 E10.05563;ok
20:19:33.963;G1 X90.366 Y104.893 E10.05605;ok
20:19:33.967;G1 X90.383 Y104.860 E10.05636;ok
20:19:33.967;G1 X90.383 Y103.963 E10.06137;ok
20:19:33.973;G1 X90.417 Y103.439 F9000.000;ok
20:19:34.001;G1 F1200.000;ok
20:19:34.005;G1 X91.153 Y103.438 E10.08717;ok
20:19:34.241;G1 X91.197 Y103.362 E10.09026;ok
20:19:34.354;M105;ok T:220.0 /220.0 B:69.9 /70.0 T0:220.0 /220.0 @:45 B@:65
20:19:34.359;G1 X91.242 Y103.286 E10.09238;ok
20:19:34.435;G1 X91.216 Y103.250 E10.09343;ok
20:19:34.440;G1 X91.140 Y103.142 E10.09531;ok
20:19:34.548;G1 X91.795 Y103.314 F9000.000;ok
20:19:34.779;G1 F1200.000;ok
20:19:34.784;G1 X91.795 Y102.888 E10.09900;ok
20:19:34.827;G1 X91.865 Y102.748 E10.10081;ok
20:19:34.830;G1 X91.935 Y102.608 E10.10307;ok
20:19:34.836;G1 X92.005 Y102.468 E10.10578;ok
20:19:34.874;G1 X92.944 Y102.351 F9000.000;ok
20:19:34.883;G1 F1200.000;ok
20:19:34.889;G1 X94.020 Y102.351 E10.12681;ok
20:19:34.898;G1 X94.116 Y102.370 E10.12872;ok
20:19:34.915;G1 X94.172 Y102.617 E10.13365;ok
20:19:34.921;G1 X94.189 Y102.669 E10.13520;ok
20:19:34.927;G1 X94.171 Y102.722 E10.13677;ok
20:19:34.933;G1 X94.153 Y102.774 E10.13817;ok
20:19:34.971;G1 X94.135 Y102.827 E10.13940;ok
20:19:34.976;G1 X94.135 Y104.235 E10.16624;ok
20:19:34.996;G1 X94.113 Y104.335 E10.16819;ok
20:19:35.001;G1 X94.020 Y104.353 E10.16999;ok
20:19:35.044;G1 X93.519 Y104.353 E10.17955;ok
20:19:35.048;G1 X93.565 Y104.675 F9000.000;ok
20:19:35.054;G1 F1200.000;ok
20:19:35.062;G1 X92.180 Y104.675 E10.19606;ok
20:19:35.093;G1 X92.100 Y104.708 E10.19710;ok
20:19:35.115;G1 X92.060 Y104.725 E10.19798;ok
20:19:35.120;G1 X92.056 Y105.197 E10.20756;ok
20:19:35.126;G1 X91.997 Y105.218 E10.20884;ok
20:19:35.129;G1 X91.938 Y105.240 E10.20992;ok
20:19:35.135;G1 X91.818 Y105.254 E10.21154;ok
20:19:35.139;G1 X91.803 Y105.321 E10.21246;ok
20:19:35.143;G1 X91.667 Y105.564 E10.21620;ok
20:19:35.183;G1 X91.532 Y105.808 E10.22281;ok
20:19:35.238;G1 X91.677 Y106.244 F9000.000;ok
20:19:35.244;G1 F1200.000;ok
20:19:35.251;G1 X92.134 Y106.244 E10.22883;ok
20:19:35.260;G1 E0.22883 F4800.000;ok
20:19:35.260;G92 E0;ok
20:19:35.261;M73 P82 R8;ok
20:19:35.266;M73 Q82 S8;ok
20:19:35.267;G1 Z5.800 F9000.000;ok
20:19:35.274;G1 X92.737 Y105.303;ok
20:19:35.275;G1 X93.481 Y105.303;ok
20:19:35.275;G1 X94.869 Y106.038;ok
20:19:35.339;G1 Z5.600;ok
20:19:35.345;G1 E10.00000 F3600.000;ok
20:19:35.345;G1 F1200.000;ok
20:19:35.376;M105;ok T:219.7 /220.0 B:70.0 /70.0 T0:219.7 /220.0 @:51 B@:58
20:19:35.376;G1 X93.681 Y106.038 E10.05647;ok
20:19:35.469;G1 X94.087 Y106.324 F9000.000;ok
20:19:35.471;G1 F1200.000;ok
20:19:35.480;G1 X94.030 Y106.209 E10.06158;ok
20:19:35.498;G1 X93.973 Y106.095 E10.06618;ok
20:19:35.500;G1 X93.916 Y105.981 E10.07027;ok
20:19:35.505;G1 X93.859 Y105.866 E10.07385;ok
20:19:35.512;G1 X93.801 Y105.752 E10.07691;ok
20:19:35.530;G1 X93.801 Y105.103 E10.08987;ok
20:19:35.541;G1 X94.738 Y104.828 F9000.000;ok
20:19:35.567;G1 F1200.000;ok
20:19:35.599;G1 X94.738 Y104.286 E10.10172;ok
20:19:35.836;G1 X94.824 Y103.184 F9000.000;ok
20:19:35.836;G1 F1200.000;ok
20:19:35.954;G1 X94.824 Y102.809 E10.10456;ok
20:19:35.996;G1 X94.197 Y102.669 F9000.000;ok
20:19:35.996;G1 F1200.000;ok
20:19:36.020;G1 X94.189 Y102.669 E10.10478;ok
20:19:36.065;G1 X93.501 Y101.676 F9000.000;ok
20:19:36.178;G1 X93.501 Y101.176;ok
20:19:36.178;G1 X93.670 Y100.577;ok
20:19:36.178;G1 F1200.000;ok
20:19:36.184;G1 X93.670 Y100.273 E10.10766;ok
20:19:36.481;M105;ok T:219.9 /220.0 B:69.8 /70.0 T0:219.9 /220.0 @:47 B@:77
20:19:36.482;G1 X93.728 Y100.074 F9000.000;ok
20:19:36.501;G1 X93.728 Y99.472;ok
20:19:36.509;G1 X93.379 Y98.787;ok
20:19:36.515;G1 F1200.000;ok
20:19:36.517;G1 X93.129 Y98.912 E10.11126;ok
